customer_id,store_name,transaction_date,aisle,product_name,quantity,unit_price,total_amount,discount_amount,final_amount,loyalty_points
3034,City Fresh Store,2024-09-12,Bakery,Bread,4,23.93,95.72,19.14,76.58,314
3507,ValuePlus Market,2024-03-30,Snacks & Candy,Carrots,3,15.45,46.35,6.95,39.4,237
3697,MegaMart Westside,2023-12-10,Personal Care,Potatoes,4,14.73,58.92,0.0,58.92,297
6286,FreshMart Downtown,2025-08-02,Bakery,Ground Beef,2,14.1,28.2,5.64,22.56,120
4694,QuickStop Market,2024-05-01,Snacks & Candy,Tomatoes,5,5.55,27.75,4.16,23.59,431
9501,ValuePlus Market,2025-07-02,Dairy,Eggs,1,9.55,9.55,1.91,7.64,265
5653,FreshMart Downtown,2025-05-25,Beverages,Carrots,5,10.74,53.7,5.37,48.33,230
2292,Corner Grocery,2024-02-17,Canned Goods,Potatoes,3,8.91,26.73,2.67,24.06,12
4216,FamilyFood Express,2024-12-12,Frozen Foods,Bread,3,27.13,81.39,12.21,69.18,150
5496,FamilyFood Express,2023-11-12,Dairy,Chicken Breast,1,11.44,11.44,1.72,9.72,279
5961,FamilyFood Express,2024-11-26,Health & Wellness,Cereal,3,9.77,29.31,5.86,23.45,417
9740,SuperSave Central,2023-10-18,Personal Care,Pasta,1,23.32,23.32,2.33,20.99,144
9234,Corner Grocery,2024-12-16,Household Items,Bananas,4,19.96,79.84,7.98,71.86,389
3762,,2024-11-08,Bakery,Yogurt,4,7.77,31.08,0.0,31.08,300
3526,City Fresh Store,2023-12-17,Canned Goods,Bread,3,25.52,76.56,15.31,61.25,219
6531,City Fresh Store,2025-05-22,Beverages,Onions,1,11.86,11.86,1.78,10.08,295
1674,FreshMart Downtown,2025-05-08,Beverages,Orange Juice,3,7.53,22.59,0.0,22.59,217
1464,ValuePlus Market,2023-10-09,Frozen Foods,Cereal,5,1.66,8.3,1.66,6.64,402
1744,SuperSave Central,2024-12-17,Canned Goods,Tomatoes,4,6.91,27.64,2.55,25.09,200
5336,City Fresh Store,2024-12-24,Dairy,Cereal,5,28.89,144.45,1.69,142.76,327
4453,ValuePlus Market,2025-03-24,Meat & Seafood,Milk,5,15.16,75.8,4.65,71.15,95
7825,Corner Grocery,2024-11-29,Frozen Foods,Yogurt,2,9.43,18.86,1.89,16.97,268
1496,FreshMart Downtown,2024-08-27,Canned Goods,Carrots,1,5.97,5.97,0.6,5.37,440
9938,SuperSave Central,2024-03-18,Dairy,Eggs,5,13.12,65.6,6.56,59.04,380
5949,FamilyFood Express,2024-08-16,Meat & Seafood,Yogurt,3,13.52,40.56,8.11,32.45,363
5012,QuickStop Market,2025-04-23,Household Items,Yogurt,5,21.78,108.9,21.78,87.12,234
7653,FreshMart Downtown,2024-03-25,Meat & Seafood,Salmon,1,24.9,24.9,2.32,22.58,309
8430,City Fresh Store,2023-10-02,Beverages,Salmon,5,2.12,10.6,0.0,10.6,46
1981,City Fresh Store,2023-12-07,Canned Goods,Rice,4,18.77,75.08,7.51,67.57,414
8202,FamilyFood Express,2024-06-24,Meat & Seafood,Cheese,4,12.15,48.6,0.0,48.6,337
8933,GreenGrocer Plaza,2024-08-01,Snacks & Candy,Milk,2,26.67,53.34,0.0,53.34,80
4342,ValuePlus Market,2024-04-27,Frozen Foods,Bread,2,27.34,54.68,8.2,46.48,210
3353,GreenGrocer Plaza,2024-04-05,Dairy,Carrots,3,12.88,38.64,7.73,30.91,84
6231,ValuePlus Market,2025-02-27,Produce,Salmon,1,3.11,3.11,0.31,2.8,355
6658,,2024-06-11,Snacks & Candy,Yogurt,4,2.09,8.36,0.0,8.36,128
3142,SuperSave Central,2025-03-19,Canned Goods,Salmon,4,14.37,57.48,0.0,57.48,42
7070,City Fresh Store,2024-09-09,Meat & Seafood,Potatoes,3,25.4,76.2,1.4,74.8,87
2739,QuickStop Market,2024-04-10,Dairy,Onions,4,5.88,23.52,0.0,23.52,343
4960,QuickStop Market,2024-08-03,Meat & Seafood,Salmon,3,6.15,18.45,0.0,18.45,365
3007,ValuePlus Market,2024-03-01,Bakery,Salmon,1,25.25,25.25,2.53,22.72,415
8366,QuickStop Market,2024-02-15,Beverages,Milk,5,1.13,5.65,1.13,4.52,395
3308,FamilyFood Express,2023-10-21,Canned Goods,Ground Beef,2,3.64,7.28,2.35,4.93,215
1829,FamilyFood Express,2024-03-19,Health & Wellness,Bread,2,28.79,57.58,0.0,57.58,49
7293,SuperSave Central,2025-06-08,Produce,Cheese,5,4.11,20.55,3.51,17.04,167
7850,FamilyFood Express,2024-02-15,Personal Care,Tomatoes,4,4.49,17.96,2.69,15.27,109
3616,MegaMart Westside,2025-04-29,Meat & Seafood,Bananas,4,19.96,79.84,15.97,63.87,6
6364,City Fresh Store,2025-08-01,Bakery,Bread,3,19.84,59.52,4.54,54.98,188
6123,Corner Grocery,2024-01-01,Frozen Foods,Potatoes,1,21.65,21.65,3.25,18.4,405
3610,GreenGrocer Plaza,2024-08-28,Household Items,Cereal,4,20.65,82.6,12.39,70.21,497
9433,SuperSave Central,2024-08-03,Health & Wellness,Cereal,4,2.95,11.8,1.18,10.62,9
9171,ValuePlus Market,2025-06-19,Health & Wellness,Ground Beef,5,18.03,90.15,3.47,86.68,6
6055,GreenGrocer Plaza,2024-08-27,Frozen Foods,Ground Beef,4,22.95,91.8,1.55,90.25,317
1379,City Fresh Store,2023-10-15,Frozen Foods,Yogurt,2,11.89,23.78,4.76,19.02,328
7442,City Fresh Store,2024-09-02,Canned Goods,Eggs,3,10.2,30.6,4.17,26.43,402
8491,Corner Grocery,2024-02-09,Health & Wellness,Rice,1,7.63,7.63,1.14,6.49,375
4524,FamilyFood Express,2024-11-02,Bakery,Onions,1,27.28,27.28,0.0,27.28,340
6781,FamilyFood Express,2023-09-13,Household Items,Tomatoes,5,10.32,51.6,4.48,47.12,226
1828,GreenGrocer Plaza,2024-03-12,Bakery,Milk,2,28.2,56.4,11.28,45.12,64
9108,ValuePlus Market,2024-11-13,Bakery,Ground Beef,5,3.26,16.3,2.44,13.86,371
8710,SuperSave Central,2024-03-15,Bakery,Ground Beef,4,6.11,24.44,3.67,20.77,127
9793,City Fresh Store,2023-08-13,Health & Wellness,Yogurt,3,26.0,78.0,11.7,66.3,246
2761,Corner Grocery,2024-07-06,Snacks & Candy,Apples,4,13.79,55.16,11.03,44.13,258
3194,City Fresh Store,2025-06-22,Produce,Tomatoes,4,25.76,103.04,3.15,99.89,388
5333,ValuePlus Market,2025-02-22,Meat & Seafood,Pasta,4,14.44,57.76,5.78,51.98,232
6992,ValuePlus Market,2025-03-22,Household Items,Potatoes,1.0,10.65,10.65,2.13,8.52,366
7606,SuperSave Central,2024-05-17,Bakery,Bananas,1,25.98,25.98,2.6,23.38,373
1741,Corner Grocery,2024-06-13,Snacks & Candy,Tomatoes,3,12.13,36.39,3.64,32.75,157
1838,FreshMart Downtown,2024-10-22,Dairy,Tomatoes,5,5.7,28.5,4.27,24.23,390
4189,MegaMart Westside,2024-05-14,Personal Care,Potatoes,3,21.19,63.57,6.36,57.21,333
5728,FamilyFood Express,2023-10-03,Bakery,Potatoes,1,27.71,27.71,0.0,27.71,185
7329,SuperSave Central,2024-09-01,Frozen Foods,Salmon,2,8.36,16.72,1.47,15.25,308
8378,GreenGrocer Plaza,2025-03-22,Health & Wellness,Tomatoes,4,21.47,85.88,4.64,81.24,498
5582,Corner Grocery,2025-05-09,Meat & Seafood,Cheese,3,21.05,63.15,2.23,60.92,256
2946,Corner Grocery,2023-11-14,Dairy,Chicken Breast,5,23.51,117.55,17.63,99.92,176
2584,FamilyFood Express,2024-06-07,Snacks & Candy,Rice,1,29.61,29.61,1.39,28.22,417
7114,Corner Grocery,2025-04-15,Personal Care,Cheese,3,22.25,66.75,10.01,56.74,87
6555,SuperSave Central,2024-10-13,Meat & Seafood,Yogurt,4,6.27,25.08,2.51,22.57,485
6990,FamilyFood Express,2025-03-15,Meat & Seafood,Yogurt,1,22.74,22.74,3.41,19.33,414
3363,Corner Grocery,2024-01-08,Beverages,Chicken Breast,2,3.3,6.6,2.11,4.49,43
9341,MegaMart Westside,2024-06-13,Produce,Ground Beef,4,15.06,60.24,1.24,59.0,389
9193,FreshMart Downtown,2023-09-07,Health & Wellness,Milk,1,7.11,7.11,0.71,6.4,405
1742,ValuePlus Market,2023-09-06,Frozen Foods,Potatoes,4,22.94,91.76,13.76,78.0,309
3245,MegaMart Westside,2025-02-11,Health & Wellness,Cereal,3,24.68,74.04,0.0,74.04,481
6456,Corner Grocery,2025-04-22,Snacks & Candy,Milk,3,26.31,78.93,2.83,76.1,412
8761,Corner Grocery,2024-09-13,Meat & Seafood,Bananas,5,4.55,22.75,0.0,22.75,271
8487,FamilyFood Express,2023-11-30,Canned Goods,Salmon,5,20.89,104.45,2.65,101.8,445
9446,FamilyFood Express,2023-11-23,Produce,Cereal,1,19.37,19.37,0.0,19.37,447
6373,MegaMart Westside,2025-07-30,Health & Wellness,Salmon,2,18.59,37.18,5.58,31.6,204
6218,Corner Grocery,2023-12-11,Beverages,Chicken Breast,4,9.51,38.04,4.5,33.54,99
7438,ValuePlus Market,2024-11-27,Produce,Eggs,4,24.1,96.4,19.28,77.12,154
5902,City Fresh Store,2024-11-10,Dairy,Potatoes,5,7.98,39.9,0.0,39.9,108
6511,GreenGrocer Plaza,2024-09-04,Dairy,Cheese,1,5.64,5.64,0.56,5.08,475
9351,QuickStop Market,2024-09-23,Bakery,Pasta,4,28.58,114.32,0.0,114.32,343
9025,SuperSave Central,2025-02-07,Personal Care,Potatoes,1,24.06,24.06,4.07,19.99,170
5911,GreenGrocer Plaza,2024-08-09,Health & Wellness,Cereal,4,27.38,109.52,0.0,109.52,380
1272,ValuePlus Market,2024-05-19,Snacks & Candy,Ground Beef,2,8.5,17.0,1.36,15.64,148
6427,FamilyFood Express,2025-01-11,Dairy,Orange Juice,2,25.74,51.48,3.95,47.53,488
2795,QuickStop Market,2024-06-25,Produce,Onions,2,25.56,51.12,7.67,43.45,216
6040,SuperSave Central,2025-04-16,Personal Care,Ground Beef,1,12.45,12.45,1.87,10.58,275
1436,SuperSave Central,2024-11-12,Frozen Foods,Ground Beef,4,20.71,82.84,16.57,66.27,75
8775,FreshMart Downtown,2024-02-29,Household Items,Cereal,3,15.56,46.68,7.0,39.68,352
4728,City Fresh Store,2025-02-17,Health & Wellness,Yogurt,4,9.44,37.76,4.92,32.84,494
1841,MegaMart Westside,2024-11-02,Meat & Seafood,Yogurt,2,21.3,42.6,4.26,38.34,26
8871,Corner Grocery,2023-12-17,Frozen Foods,Apples,1,16.88,16.88,0.0,16.88,172
9589,City Fresh Store,2024-12-07,Canned Goods,Tomatoes,4,3.07,12.28,1.84,10.44,372
7229,FamilyFood Express,2023-11-29,Personal Care,Tomatoes,1,4.79,4.79,0.0,4.79,385
4968,QuickStop Market,2023-08-31,Beverages,Apples,5,4.98,24.9,3.73,21.17,356
2800,SuperSave Central,2024-01-02,Bakery,Yogurt,2,22.31,44.62,0.0,44.62,4
1310,GreenGrocer Plaza,2024-07-14,Health & Wellness,Eggs,4,28.55,114.2,1.38,112.82,218
6139,City Fresh Store,2024-06-27,Meat & Seafood,Milk,1,29.42,29.42,2.74,26.68,332
3481,SuperSave Central,2024-06-22,Health & Wellness,Tomatoes,2,1.98,3.96,0.4,3.56,123
4340,QuickStop Market,2024-06-20,Household Items,Apples,4,23.49,93.96,9.4,84.56,407
9221,Corner Grocery,2025-03-30,Frozen Foods,Salmon,3,1.33,3.99,2.96,1.03,59
8726,ValuePlus Market,2025-06-14,Bakery,Bananas,5,17.61,88.05,13.21,74.84,293
2020,GreenGrocer Plaza,2025-02-05,Household Items,Apples,4,15.03,60.12,9.02,51.1,330
3262,SuperSave Central,2024-09-12,Dairy,Cereal,1,21.69,21.69,2.17,19.52,441
4397,FreshMart Downtown,2024-10-15,Snacks & Candy,Onions,5,23.71,118.55,3.08,115.47,271
6325,ValuePlus Market,2025-01-02,Health & Wellness,Chicken Breast,2,28.99,57.98,11.6,46.38,459
8837,SuperSave Central,2024-09-18,Produce,Onions,4,24.2,96.8,19.36,77.44,62
7173,FamilyFood Express,2024-04-06,Health & Wellness,Apples,1,17.3,17.3,4.92,12.38,435
3837,ValuePlus Market,2024-07-29,Frozen Foods,Orange Juice,5,5.97,29.85,5.97,23.88,500
9734,QuickStop Market,2024-04-28,Produce,Carrots,3,20.11,60.33,2.96,57.37,227
9950,MegaMart Westside,2024-05-08,Personal Care,Orange Juice,5,16.6,83.0,0.0,83.0,107
5331,FreshMart Downtown,2024-11-22,Bakery,Milk,2,5.1,10.2,2.04,8.16,438
8932,ValuePlus Market,2024-01-03,Bakery,Orange Juice,3,4.72,14.16,3.2,10.96,318
5038,QuickStop Market,2024-03-10,Snacks & Candy,Apples,4,14.22,56.88,0.0,56.88,483
5890,,2024-01-28,Meat & Seafood,Onions,2,3.04,6.08,0.0,6.08,375
5876,FamilyFood Express,2025-03-27,Canned Goods,Carrots,5,5.75,28.75,4.31,24.44,420
5735,Corner Grocery,2025-02-04,Snacks & Candy,Bananas,5,8.17,40.85,1.44,39.41,138
4396,ValuePlus Market,2025-01-24,Snacks & Candy,Bread,3,19.56,58.68,8.8,49.88,185
9011,SuperSave Central,2024-04-09,Bakery,Pasta,1,3.83,3.83,0.38,3.45,496
8861,GreenGrocer Plaza,2024-05-03,Dairy,Apples,5,22.11,110.55,3.12,107.43,156
5480,QuickStop Market,2024-03-17,Personal Care,Pasta,5,3.86,19.3,2.9,16.4,24
2996,Corner Grocery,2024-10-25,Meat & Seafood,Orange Juice,5,16.99,84.95,8.5,76.45,451
9899,SuperSave Central,2024-05-27,Frozen Foods,Bananas,5,21.67,108.35,21.67,86.68,336
7464,Corner Grocery,2025-05-03,Household Items,Pasta,1,27.62,27.62,0.0,27.62,327
6654,FamilyFood Express,2025-03-29,Health & Wellness,Cheese,4,6.3,25.2,2.15,23.05,181
3399,Corner Grocery,2024-03-19,Personal Care,Ground Beef,3,19.42,58.26,5.83,52.43,44
1689,MegaMart Westside,2024-03-17,Dairy,Bread,1,22.16,22.16,4.43,17.73,483
2294,FreshMart Downtown,2024-05-02,Dairy,Rice,5,27.95,139.75,13.98,125.77,413
8247,ValuePlus Market,2024-12-28,Meat & Seafood,Potatoes,4,15.93,63.72,6.37,57.35,346
5201,FreshMart Downtown,2025-03-09,Household Items,Yogurt,1,21.7,21.7,4.34,17.36,359
8849,ValuePlus Market,2024-01-20,Health & Wellness,Milk,5,14.0,70.0,14.0,56.0,86
4310,GreenGrocer Plaza,2025-05-11,Canned Goods,Eggs,5,11.24,56.2,5.62,50.58,26
9824,Corner Grocery,2024-03-04,Meat & Seafood,Orange Juice,1,10.79,10.79,4.4,6.39,347
5450,GreenGrocer Plaza,2023-11-21,Frozen Foods,Rice,4,9.5,38.0,0.0,38.0,109
2789,Corner Grocery,2024-11-27,Bakery,Rice,5,24.94,124.7,4.39,120.31,18
4920,FreshMart Downtown,2024-02-11,Canned Goods,Bananas,5,14.34,71.7,1.02,70.68,152
1831,SuperSave Central,2025-01-08,Snacks & Candy,Orange Juice,1,3.93,3.93,3.12,0.81,251
9700,SuperSave Central,2024-01-29,Snacks & Candy,Chicken Breast,4,1.19,4.76,0.95,3.81,393
4814,City Fresh Store,2023-09-16,Snacks & Candy,Orange Juice,3,11.56,34.68,4.25,30.43,456
2641,GreenGrocer Plaza,2024-06-23,Beverages,Salmon,2,5.05,10.1,2.44,7.66,382
6411,FamilyFood Express,2025-02-14,Dairy,Yogurt,3,2.16,6.48,0.0,6.48,202
8739,MegaMart Westside,2023-10-24,Produce,Apples,2,28.49,56.98,2.68,54.3,491
3252,ValuePlus Market,2023-08-11,Beverages,Eggs,3,22.77,68.31,3.9,64.41,399
3587,Corner Grocery,2024-06-18,Meat & Seafood,Chicken Breast,1,23.98,23.98,3.6,20.38,64
8793,ValuePlus Market,2024-08-11,Produce,Ground Beef,1,20.66,20.66,3.95,16.71,175
4267,,2025-03-16,Beverages,Rice,3,15.08,45.24,9.05,36.19,389
5706,SuperSave Central,2024-04-12,Personal Care,Apples,2,9.14,18.28,0.0,18.28,58
5676,FamilyFood Express,2024-12-20,Health & Wellness,Cheese,2,14.73,29.46,0.0,29.46,400
1969,ValuePlus Market,2025-07-12,Household Items,Apples,2,29.77,59.54,11.91,47.63,302
2465,GreenGrocer Plaza,2024-12-25,Meat & Seafood,Tomatoes,1,8.93,8.93,0.89,8.04,98
4804,FreshMart Downtown,2024-09-25,Household Items,Yogurt,1,26.06,26.06,2.23,23.83,194
1611,FamilyFood Express,2025-07-16,Bakery,Cereal,4,14.89,59.56,0.0,59.56,261
3868,FreshMart Downtown,2024-06-26,Frozen Foods,Chicken Breast,3,11.53,34.59,0.0,34.59,482
3880,Corner Grocery,2025-08-01,Bakery,Cereal,1,6.26,6.26,0.0,6.26,0
1595,MegaMart Westside,2025-05-17,Bakery,Rice,4,9.11,36.44,3.64,32.8,310
7504,SuperSave Central,2025-04-10,Frozen Foods,Potatoes,3,10.68,32.04,0.0,32.04,57
9116,FreshMart Downtown,2023-12-29,Health & Wellness,Onions,2,10.6,21.2,0.0,21.2,379
5742,ValuePlus Market,2025-06-17,Household Items,Orange Juice,2,19.85,39.7,4.55,35.15,107
1613,SuperSave Central,2023-08-14,Health & Wellness,Chicken Breast,1,18.0,18.0,3.6,14.4,467
5888,City Fresh Store,2024-10-21,Dairy,Bread,5,18.94,94.7,18.94,75.76,154
2758,ValuePlus Market,2025-07-28,Meat & Seafood,Milk,2,6.55,13.1,4.9,8.2,281
6489,MegaMart Westside,2024-03-15,Beverages,Chicken Breast,4,2.95,11.8,2.36,9.44,214
8444,QuickStop Market,2024-12-17,Meat & Seafood,Rice,1,28.71,28.71,0.0,28.71,31
9901,Corner Grocery,2024-09-17,Beverages,Onions,5,29.16,145.8,2.54,143.26,84
9092,Corner Grocery,2025-06-27,Snacks & Candy,Pasta,2,6.33,12.66,3.79,8.87,81
3198,ValuePlus Market,2025-05-29,Beverages,Carrots,5,8.5,42.5,6.38,36.12,436
9261,QuickStop Market,2024-08-04,Personal Care,Chicken Breast,2,7.48,14.96,2.24,12.72,273
5470,FreshMart Downtown,2024-01-03,Health & Wellness,Eggs,3,27.88,83.64,0.0,83.64,138
2845,FamilyFood Express,2024-04-19,Bakery,Onions,1,1.03,1.03,0.15,0.88,177
3662,GreenGrocer Plaza,2025-02-24,Personal Care,Pasta,2,12.83,25.66,3.85,21.81,313
8518,FreshMart Downtown,2024-12-22,Health & Wellness,Bananas,3,7.35,22.05,4.41,17.64,494
5215,QuickStop Market,2025-02-15,Produce,Onions,5,4.08,20.4,0.0,20.4,381
4050,QuickStop Market,2023-08-17,Health & Wellness,Onions,2,24.68,49.36,7.4,41.96,112
6523,FamilyFood Express,2025-04-12,Household Items,Tomatoes,2,13.93,27.86,4.18,23.68,373
5833,SuperSave Central,2024-10-21,Beverages,Bread,4,6.25,25.0,5.0,20.0,94
4164,City Fresh Store,2023-12-21,Meat & Seafood,Rice,1,9.98,9.98,1.0,8.98,453
7643,FamilyFood Express,2025-05-10,Dairy,Eggs,1.0,13.36,13.36,3.9,9.46,232
8007,SuperSave Central,2024-09-10,Produce,Chicken Breast,4,12.13,48.52,0.0,48.52,56
6372,FreshMart Downtown,2023-10-13,Meat & Seafood,Ground Beef,1,8.75,8.75,4.83,3.92,480
7567,GreenGrocer Plaza,2025-01-07,Personal Care,Cereal,1,6.86,6.86,1.37,5.49,245
2562,QuickStop Market,2023-12-28,Canned Goods,Potatoes,2,8.06,16.12,0.0,16.12,278
3303,ValuePlus Market,2024-08-11,Dairy,Bananas,1,3.97,3.97,4.55,-0.58,151
6301,Corner Grocery,2025-08-02,Meat & Seafood,Bananas,2,1.69,3.38,0.68,2.7,218
5064,MegaMart Westside,2023-08-12,Health & Wellness,Rice,2,27.72,55.44,0.0,55.44,350
5272,GreenGrocer Plaza,2024-05-30,Beverages,Apples,1,7.5,7.5,1.12,6.38,489
4858,GreenGrocer Plaza,2024-07-18,Household Items,Cereal,1,11.44,11.44,3.42,8.02,473
5374,SuperSave Central,2024-04-19,Snacks & Candy,Carrots,3,18.38,55.14,11.03,44.11,347
5947,QuickStop Market,2024-11-01,Household Items,Rice,3,26.38,79.14,0.0,79.14,138
1187,MegaMart Westside,2024-02-26,Frozen Foods,Bread,1,25.98,25.98,0.0,25.98,500
6890,SuperSave Central,2025-01-26,Canned Goods,Eggs,4,13.94,55.76,1.45,54.31,407
4871,Corner Grocery,2023-09-24,Frozen Foods,Eggs,1,10.36,10.36,1.04,9.32,65
2936,MegaMart Westside,2024-08-02,Canned Goods,Potatoes,4,14.95,59.8,4.17,55.63,498
6026,MegaMart Westside,2023-12-09,Meat & Seafood,Ground Beef,4,13.13,52.52,3.14,49.38,254
7642,FamilyFood Express,2025-01-20,Snacks & Candy,Bread,5,21.72,108.6,0.0,108.6,269
9233,GreenGrocer Plaza,2025-07-23,Bakery,Orange Juice,1,6.89,6.89,1.03,5.86,435
6095,ValuePlus Market,2025-01-24,Beverages,Eggs,1,2.72,2.72,0.54,2.18,178
2923,QuickStop Market,2024-12-15,Beverages,Eggs,5,29.17,145.85,29.17,116.68,467
5833,FamilyFood Express,2024-05-18,Bakery,Milk,2,4.39,8.78,0.88,7.9,356
4618,FreshMart Downtown,2024-01-24,Snacks & Candy,Orange Juice,1,21.33,21.33,2.13,19.2,339
3188,SuperSave Central,2024-08-12,Produce,Eggs,3,5.09,15.27,3.28,11.99,125
3509,Corner Grocery,2024-07-25,Meat & Seafood,Apples,4,22.55,90.2,9.02,81.18,383
7121,Corner Grocery,2024-06-24,Canned Goods,Salmon,1,9.31,9.31,0.0,9.31,79
9998,FreshMart Downtown,2025-07-15,Household Items,Apples,5,5.64,28.2,0.0,28.2,202
8714,City Fresh Store,2025-03-17,Personal Care,Pasta,5,15.54,77.7,7.77,69.93,363
9806,SuperSave Central,2025-04-20,Frozen Foods,Bread,5,11.94,59.7,0.0,59.7,486
4578,FamilyFood Express,2025-03-20,Snacks & Candy,Milk,2,12.37,24.74,0.0,24.74,421
5054,City Fresh Store,2025-01-16,Beverages,Cereal,4,24.98,99.92,14.99,84.93,84
2341,Corner Grocery,2024-09-18,Bakery,Pasta,1,4.02,4.02,1.96,2.06,185
8319,SuperSave Central,2024-09-20,Personal Care,Chicken Breast,1,7.14,7.14,1.43,5.71,5
6927,ValuePlus Market,2023-10-06,Bakery,Milk,2,8.8,17.6,4.95,12.65,500
2838,City Fresh Store,2023-09-23,Produce,Milk,3,3.69,11.07,1.66,9.41,158
9972,QuickStop Market,2025-07-08,Snacks & Candy,Carrots,2,10.11,20.22,4.04,16.18,200
9281,GreenGrocer Plaza,2024-01-11,Canned Goods,Cheese,5,3.92,19.6,3.35,16.25,413
9792,Corner Grocery,2023-12-01,Beverages,Milk,3,5.67,17.01,4.54,12.47,349
3695,GreenGrocer Plaza,2024-04-17,Bakery,Yogurt,2,23.29,46.58,4.66,41.92,82
9525,SuperSave Central,2024-07-15,Canned Goods,Rice,3,19.07,57.21,4.56,52.65,481
2904,Corner Grocery,2025-01-16,Bakery,Yogurt,5,18.59,92.95,3.51,89.44,490
4365,City Fresh Store,2025-02-13,Dairy,Bananas,2,23.21,46.42,4.64,41.78,158
9008,GreenGrocer Plaza,2023-10-16,Beverages,Cereal,2,28.08,56.16,8.42,47.74,82
9361,MegaMart Westside,2024-07-18,Canned Goods,Bread,1,6.19,6.19,0.93,5.26,395
1911,City Fresh Store,2024-07-24,Frozen Foods,Salmon,2,28.25,56.5,2.45,54.05,497
3161,QuickStop Market,2024-09-08,Snacks & Candy,Cheese,5,27.59,137.95,20.69,117.26,66
7806,ValuePlus Market,2024-07-26,Household Items,Cereal,3,3.41,10.23,1.53,8.7,211
1945,FreshMart Downtown,2024-10-14,Household Items,Milk,2,21.28,42.56,8.51,34.05,287
8575,GreenGrocer Plaza,2025-01-10,Frozen Foods,Tomatoes,2,17.52,35.04,7.01,28.03,437
6049,Corner Grocery,2025-02-18,Beverages,Bread,3,14.5,43.5,1.34,42.16,328
1356,GreenGrocer Plaza,2024-06-09,Snacks & Candy,Cheese,2,12.63,25.26,3.79,21.47,33
5169,City Fresh Store,2025-05-02,Bakery,Potatoes,1,9.06,9.06,0.91,8.15,19
1049,SuperSave Central,2025-03-08,Health & Wellness,Yogurt,3,17.47,52.41,4.75,47.66,307
4570,MegaMart Westside,2024-10-29,Snacks & Candy,Potatoes,2,2.56,5.12,0.0,5.12,444
2196,Corner Grocery,2023-09-11,Frozen Foods,Pasta,2,3.41,6.82,0.68,6.14,35
7941,GreenGrocer Plaza,2024-04-30,Frozen Foods,Salmon,4,16.21,64.84,12.97,51.87,342
2044,FreshMart Downtown,2024-09-30,Dairy,Cheese,3,28.93,86.79,17.36,69.43,152
1987,MegaMart Westside,2025-08-01,Snacks & Candy,Potatoes,4,16.52,66.08,0.0,66.08,401
2130,Corner Grocery,2025-08-01,Canned Goods,Tomatoes,1,17.26,17.26,3.89,13.37,457
8734,SuperSave Central,2023-08-31,Canned Goods,Cereal,1,5.35,5.35,0.54,4.81,234
5703,MegaMart Westside,2024-06-19,Dairy,Cheese,3,16.09,48.27,9.65,38.62,1
3948,City Fresh Store,2025-03-26,Health & Wellness,Chicken Breast,1,7.33,7.33,0.0,7.33,96
3218,ValuePlus Market,2025-03-23,Meat & Seafood,Tomatoes,2,11.08,22.16,0.0,22.16,487
7887,,2024-05-23,Canned Goods,Orange Juice,1,9.75,9.75,0.0,9.75,157
7266,City Fresh Store,2024-07-20,Health & Wellness,Salmon,4,12.89,51.56,4.9,46.66,180
7184,MegaMart Westside,2024-05-24,Dairy,Apples,4,13.41,53.64,2.74,50.9,90
2314,QuickStop Market,2025-01-18,Health & Wellness,Cheese,3,21.35,64.05,4.22,59.83,480
9835,GreenGrocer Plaza,2023-11-18,Dairy,Bananas,5,28.03,140.15,0.0,140.15,53
6697,ValuePlus Market,2023-11-07,Dairy,Salmon,5,17.85,89.25,8.93,80.32,16
3924,FamilyFood Express,2024-09-27,Bakery,Salmon,5,12.04,60.2,2.4,57.8,100
7439,City Fresh Store,2024-09-20,Snacks & Candy,Tomatoes,1,28.24,28.24,2.13,26.11,400
3086,QuickStop Market,2025-02-22,Frozen Foods,Cheese,2,1.11,2.22,1.06,1.16,465
4648,SuperSave Central,2025-05-16,Canned Goods,Carrots,5,10.2,51.0,10.2,40.8,87
1056,ValuePlus Market,2025-03-16,Snacks & Candy,Yogurt,5,19.68,98.4,2.72,95.68,424
1372,Corner Grocery,2024-03-25,Meat & Seafood,Tomatoes,3,15.99,47.97,3.84,44.13,223
8585,SuperSave Central,2025-01-11,Personal Care,Chicken Breast,5,23.73,118.65,1.64,117.01,431
9920,MegaMart Westside,2024-07-01,Bakery,Bread,1,1.73,1.73,3.47,-1.74,5
9715,ValuePlus Market,2024-05-27,Dairy,Tomatoes,1,22.52,22.52,0.0,22.52,66
4762,MegaMart Westside,2024-02-15,Meat & Seafood,Ground Beef,2,9.6,19.2,0.0,19.2,274
8546,Corner Grocery,2024-05-01,Frozen Foods,Milk,3,3.4,10.2,0.0,10.2,73
3541,GreenGrocer Plaza,2024-03-08,Dairy,Salmon,5,4.55,22.75,3.41,19.34,72
4088,SuperSave Central,2025-08-04,Dairy,Bread,4,25.48,101.92,10.19,91.73,467
2848,GreenGrocer Plaza,2023-09-01,Beverages,Bananas,4,3.12,12.48,2.5,9.98,491
7868,Corner Grocery,2024-11-26,Snacks & Candy,Cereal,4,24.44,97.76,4.61,93.15,92
1256,FreshMart Downtown,2024-02-09,Dairy,Cereal,3,15.02,45.06,9.01,36.05,314
4376,,2023-09-28,Frozen Foods,Chicken Breast,2,18.57,37.14,3.05,34.09,274
